     0.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      1.000      0.000      0.000      1.000          *     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
     0.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     0.000      0.000      0.000      0.000      0.000      1.000     73.700      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      0.000      0.000      0.000      1.000     62.260      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      1.000      0.000      0.000      0.000     83.750     -0.043      1.394      0.014     -0.365      0.063      0.937      0.000      0.000      2.000
     0.000      0.000      0.000      0.000      1.000      0.000          *     -0.210      0.006      1.209     -0.004      0.001      0.000      0.763      0.236      3.000
     1.000      0.000      0.000      1.000      1.000      1.000     78.080     -0.210      0.006      1.209     -0.004      0.031      0.000      0.964      0.006      3.000
     1.000      1.000      1.000      1.000      0.000      0.000          *      1.132     -0.039     -0.102      0.010      0.650      0.350      0.000      0.000      1.000
     1.000      1.000      0.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.006      0.994      0.000      0.000      2.000
     1.000      0.000      1.000      0.000      1.000      1.000     77.610     -0.210      0.006      1.209     -0.004      0.048      0.000      0.951      0.001      3.000
     1.000      1.000      0.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.006      0.994      0.000      0.000      2.000
     1.000      1.000      1.000      0.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.687      0.000      0.313      0.000      1.000
     1.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      0.000      0.000      0.000      1.000      0.000     60.640     -0.210      0.006      1.209     -0.004      0.003      0.000      0.937      0.060      3.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      1.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
     0.000      0.000      0.000      0.000      0.000      0.000     63.180      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      1.000      0.000      0.000      1.000          *     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      0.000      1.000      0.000      1.000      0.000     54.720     -0.210      0.006      1.209     -0.004      0.048      0.000      0.951      0.001      3.000
     1.000      1.000      1.000      1.000      1.000      0.000     67.690      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     0.000      0.000      0.000      0.000      1.000      0.000     86.580     -0.210      0.006      1.209     -0.004      0.001      0.000      0.763      0.236      3.000
     1.000      0.000      0.000      0.000      1.000      0.000          *     -0.210      0.006      1.209     -0.004      0.003      0.000      0.937      0.060      3.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      1.000      0.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.014      0.000      0.982      0.004      3.000
     1.000      1.000      1.000      1.000      1.000      1.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      0.000      1.000      1.000      1.000      0.000     81.200     -0.210      0.006      1.209     -0.004      0.337      0.000      0.663      0.000      3.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      1.000      1.000      1.000      1.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      1.000          *      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.039      0.961      0.000      0.000      2.000
     1.000      0.000      1.000      0.000      1.000      0.000          *     -0.210      0.006      1.209     -0.004      0.048      0.000      0.951      0.001      3.000
     1.000      1.000      1.000      1.000      1.000      1.000     77.500      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     0.000      0.000      0.000      0.000      0.000      1.000     69.110      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      1.000          *      1.000      1.000      1.000          *      1.132     -0.039     -0.102      0.010      0.916      0.000      0.084      0.000      1.000
     0.000      0.000      0.000      0.000      0.000      0.000     88.960      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      0.000      0.000      1.000      0.000     68.570     -0.210      0.006      1.209     -0.004      0.121      0.000      0.879      0.000      3.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      1.000      0.000      0.000      1.000          *     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
     1.000      1.000      1.000      0.000      0.000      1.000     37.900     -0.043      1.394      0.014     -0.365      0.063      0.937      0.000      0.000      2.000
     1.000      1.000          *      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.916      0.000      0.084      0.000      1.000
     0.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      1.000      0.000      0.000      0.000     52.800     -0.043      1.394      0.014     -0.365      0.000      0.934      0.000      0.066      2.000
     1.000      0.000      1.000      1.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.337      0.000      0.663      0.000      3.000
     1.000      0.000          *      0.000      0.000      1.000          *     -0.043      1.394      0.014     -0.365      0.001      0.501      0.000      0.498      2.000
     1.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     0.000      1.000      1.000      1.000      1.000      1.000     69.070      1.132     -0.039     -0.102      0.010      0.859      0.000      0.141      0.000      1.000
     1.000      0.000      0.000      0.000      0.000      1.000     74.530      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     0.000      0.000      1.000      1.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.011      0.972      0.000      0.017      2.000
     0.000      1.000      0.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.001      0.999      0.000      0.000      2.000
     1.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      0.000      0.000      0.000      0.000      1.000     63.520      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     0.000      1.000      1.000      1.000      0.000      0.000     58.920     -0.043      1.394      0.014     -0.365      0.262      0.738      0.000      0.000      2.000
     1.000      0.000      1.000      0.000      1.000      0.000     69.740     -0.210      0.006      1.209     -0.004      0.048      0.000      0.951      0.001      3.000
     1.000      1.000      1.000      1.000      1.000      0.000     70.370      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     0.000      1.000      1.000      0.000      0.000      1.000          *     -0.043      1.394      0.014     -0.365      0.013      0.987      0.000      0.000      2.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      0.000      0.000      0.000      0.000     63.180      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      1.000      1.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.011      0.972      0.000      0.017      2.000
     1.000          *      1.000      0.000      1.000      0.000     57.970     -0.210      0.006      1.209     -0.004      0.397      0.000      0.602      0.000      3.000
     0.000      0.000      1.000      0.000      0.000      0.000     59.000     -0.043      1.394      0.014     -0.365      0.000      0.934      0.000      0.066      2.000
     1.000      0.000      0.000      1.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.031      0.000      0.964      0.006      3.000
     1.000      0.000      0.000      1.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.004      0.643      0.000      0.353      2.000
     0.000      0.000      1.000      0.000      0.000      1.000     90.500     -0.043      1.394      0.014     -0.365      0.000      0.934      0.000      0.066      2.000
     1.000      0.000      1.000      1.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.337      0.000      0.663      0.000      3.000
     1.000      0.000      1.000      0.000      0.000      1.000     44.430     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
     0.000      0.000      0.000      1.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.353      0.000      0.647      4.000
     1.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      1.000      0.000      1.000      1.000     71.700     -0.210      0.006      1.209     -0.004      0.014      0.000      0.982      0.004      3.000
     0.000      1.000      1.000      1.000      1.000      0.000     62.600      1.132     -0.039     -0.102      0.010      0.859      0.000      0.141      0.000      1.000
     1.000      1.000      0.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.006      0.994      0.000      0.000      2.000
     0.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      0.000      0.000      0.000      1.000     58.720      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000          *      0.000      0.000      0.000      1.000     86.530      0.006     -0.055     -0.032      1.081      0.001      0.406      0.000      0.593      4.000
     0.000      1.000      1.000      0.000      1.000      1.000     92.400     -0.210      0.006      1.209     -0.004      0.376      0.000      0.624      0.000      3.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      0.000      1.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.353      0.000      0.647      4.000
     1.000      1.000      0.000      1.000      1.000      1.000          *      1.132     -0.039     -0.102      0.010      0.580      0.000      0.420      0.000      1.000
     1.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      0.000      0.000      0.000      0.000      1.000     71.390      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      0.000      1.000      0.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.048      0.000      0.951      0.001      3.000
     1.000      0.000      1.000      1.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.056      0.940      0.000      0.005      2.000
     1.000      0.000      1.000      1.000      1.000      1.000     78.540     -0.210      0.006      1.209     -0.004      0.337      0.000      0.663      0.000      3.000
     1.000      0.000      0.000      0.000      0.000      0.000     68.570      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      1.000      1.000      1.000      1.000      1.000     71.720      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      0.000      1.000      0.000      1.000      0.000          *     -0.210      0.006      1.209     -0.004      0.048      0.000      0.951      0.001      3.000
     1.000      0.000      1.000      0.000      1.000      1.000     47.970     -0.210      0.006      1.209     -0.004      0.048      0.000      0.951      0.001      3.000
     1.000      1.000      1.000          *      1.000      1.000          *      1.132     -0.039     -0.102      0.010      0.917      0.000      0.083      0.000      1.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      0.000      0.000      0.000      1.000     64.680     -0.043      1.394      0.014     -0.365      0.006      0.994      0.000      0.000      2.000
     1.000      1.000      1.000      1.000      1.000      0.000     91.280      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      0.000      1.000      1.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.337      0.000      0.663      0.000      3.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      1.000      1.000      1.000      1.000     83.640      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      1.000      1.000      0.000      1.000      0.000     94.370      1.132     -0.039     -0.102      0.010      0.687      0.000      0.313      0.000      1.000
     0.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      1.000      0.000      0.000      1.000     81.150     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
     1.000      0.000      1.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
     1.000      0.000      1.000      0.000      1.000      0.000     84.020     -0.210      0.006      1.209     -0.004      0.048      0.000      0.951      0.001      3.000
     0.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      1.000      1.000      1.000      0.000     76.310      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      1.000      1.000      0.000      1.000      0.000     75.160      1.132     -0.039     -0.102      0.010      0.687      0.000      0.313      0.000      1.000
     1.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      0.000      0.000      0.000      1.000     77.230      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     0.000      0.000      1.000      1.000      1.000      1.000     57.770     -0.210      0.006      1.209     -0.004      0.122      0.000      0.877      0.000      3.000
     1.000      1.000      0.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.006      0.994      0.000      0.000      2.000
     0.000      0.000      1.000      0.000      0.000      1.000          *     -0.043      1.394      0.014     -0.365      0.000      0.934      0.000      0.066      2.000
     1.000      0.000      0.000      1.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.004      0.643      0.000      0.353      2.000
     0.000      0.000      0.000      1.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.353      0.000      0.647      4.000
     0.000      0.000      0.000      0.000      1.000      0.000     55.340     -0.210      0.006      1.209     -0.004      0.001      0.000      0.763      0.236      3.000
     1.000      1.000      1.000      1.000      1.000      1.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      1.000      1.000      1.000      1.000      1.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      1.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.063      0.937      0.000      0.000      2.000
     1.000      1.000      1.000      0.000      0.000      1.000          *     -0.043      1.394      0.014     -0.365      0.063      0.937      0.000      0.000      2.000
     0.000      0.000      0.000      0.000      1.000      0.000          *     -0.210      0.006      1.209     -0.004      0.001      0.000      0.763      0.236      3.000
     0.000      0.000      0.000      1.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.353      0.000      0.647      4.000
     1.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      0.000      0.000      0.000      1.000      0.000          *     -0.210      0.006      1.209     -0.004      0.003      0.000      0.937      0.060      3.000
     0.000      0.000      0.000      0.000      0.000      0.000     44.290      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      1.000      0.000      0.000      1.000     49.680     -0.043      1.394      0.014     -0.365      0.000      0.934      0.000      0.066      2.000
     1.000      1.000      0.000      0.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.121      0.000      0.879      0.000      3.000
     0.000      0.000      0.000      0.000      0.000      0.000     72.140      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      1.000      1.000      1.000      0.000     64.170      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      0.000      1.000      0.000      1.000      0.000          *     -0.210      0.006      1.209     -0.004      0.048      0.000      0.951      0.001      3.000
     0.000      0.000      0.000      0.000      0.000      1.000     72.180      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      1.000      1.000      1.000      1.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      0.000      1.000      0.000      0.000      1.000          *     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
     1.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     0.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.859      0.000      0.141      0.000      1.000
     1.000      1.000      1.000      0.000      0.000      1.000     84.050     -0.043      1.394      0.014     -0.365      0.063      0.937      0.000      0.000      2.000
     1.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      0.000      1.000      1.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.056      0.940      0.000      0.005      2.000
     0.000      0.000      0.000      1.000      0.000      0.000     50.620      0.006     -0.055     -0.032      1.081      0.000      0.353      0.000      0.647      4.000
     1.000      0.000      1.000      0.000      0.000      1.000          *     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
     0.000      0.000      0.000      0.000      0.000      1.000     75.380      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      0.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.006      0.994      0.000      0.000      2.000
     1.000      0.000      0.000      1.000      0.000      0.000     66.030     -0.043      1.394      0.014     -0.365      0.004      0.643      0.000      0.353      2.000
     0.000      0.000      0.000      0.000      0.000      0.000     40.060      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     0.000      0.000      0.000      0.000      0.000      1.000     64.620      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      1.000      1.000      1.000      1.000      1.000     93.020      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      1.000      0.000      1.000      0.000      0.000     41.850     -0.043      1.394      0.014     -0.365      0.150      0.850      0.000      0.000      2.000
     1.000      0.000      1.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
     1.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     0.000      0.000      0.000      0.000      0.000      0.000     40.630      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      1.000      1.000      1.000      0.000      0.000     80.250      1.132     -0.039     -0.102      0.010      0.650      0.350      0.000      0.000      1.000
     0.000      1.000          *      1.000      1.000      1.000     66.160      1.132     -0.039     -0.102      0.010      0.750      0.000      0.250      0.000      1.000
     1.000      0.000      0.000      0.000      1.000      1.000     75.070     -0.210      0.006      1.209     -0.004      0.003      0.000      0.937      0.060      3.000
     1.000      0.000      0.000      0.000      0.000      1.000     93.960      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     0.000      0.000      0.000      0.000      0.000      0.000     55.380      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      1.000      1.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.337      0.000      0.663      0.000      3.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      1.000      1.000      0.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.687      0.000      0.313      0.000      1.000
     0.000      0.000      0.000      0.000      0.000      0.000     85.810      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      1.000      1.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.122      0.000      0.877      0.000      3.000
     1.000      0.000      0.000      1.000      1.000      0.000          *     -0.210      0.006      1.209     -0.004      0.031      0.000      0.964      0.006      3.000
     1.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     0.000      1.000      0.000      1.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.275      0.000      0.725      0.000      3.000
     1.000      1.000      1.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.063      0.937      0.000      0.000      2.000
     1.000      1.000      1.000      1.000      1.000      1.000     64.330      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      1.000          *      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.916      0.000      0.084      0.000      1.000
     0.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.859      0.000      0.141      0.000      1.000
     1.000      0.000      1.000      0.000      1.000      0.000          *     -0.210      0.006      1.209     -0.004      0.048      0.000      0.951      0.001      3.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      1.000      1.000      0.000      1.000      1.000          *      1.132     -0.039     -0.102      0.010      0.687      0.000      0.313      0.000      1.000
     1.000      1.000      1.000      1.000      1.000      0.000     41.560      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     0.000      0.000      0.000      0.000      0.000      0.000     47.470      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.859      0.000      0.141      0.000      1.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      1.000      0.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.001      0.999      0.000      0.000      2.000
     1.000      1.000      1.000      1.000      0.000      0.000     64.770      1.132     -0.039     -0.102      0.010      0.650      0.350      0.000      0.000      1.000
     1.000      0.000      1.000      0.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.048      0.000      0.951      0.001      3.000
     1.000      1.000      1.000      1.000      1.000      1.000     85.200      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     0.000      1.000      1.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.013      0.987      0.000      0.000      2.000
     1.000      0.000      0.000      0.000      0.000      0.000     60.650      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     0.000      1.000      0.000      1.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.275      0.000      0.725      0.000      3.000
     1.000      1.000      1.000      0.000      1.000      1.000          *      1.132     -0.039     -0.102      0.010      0.687      0.000      0.313      0.000      1.000
     1.000      0.000      1.000      1.000      1.000      0.000          *     -0.210      0.006      1.209     -0.004      0.337      0.000      0.663      0.000      3.000
     1.000      1.000      1.000      1.000      1.000      0.000          *      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     0.000      1.000      1.000      0.000      0.000      1.000     78.580     -0.043      1.394      0.014     -0.365      0.013      0.987      0.000      0.000      2.000
     0.000      1.000      0.000      1.000      1.000      1.000     67.170     -0.210      0.006      1.209     -0.004      0.275      0.000      0.725      0.000      3.000
     1.000      1.000      1.000      1.000      0.000      1.000     43.200      1.132     -0.039     -0.102      0.010      0.650      0.350      0.000      0.000      1.000
     1.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.307      0.000      0.693      4.000
     1.000      0.000      1.000      0.000      0.000      0.000          *     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
     1.000      1.000      1.000      1.000      1.000      0.000     68.900      1.132     -0.039     -0.102      0.010      0.957      0.000      0.043      0.000      1.000
     1.000      0.000      1.000      0.000      0.000      1.000          *     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
     1.000      1.000      0.000      0.000      1.000      1.000          *     -0.210      0.006      1.209     -0.004      0.121      0.000      0.879      0.000      3.000
     0.000      0.000      0.000      0.000      0.000      0.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     0.000      0.000      1.000      1.000      0.000      1.000          *     -0.043      1.394      0.014     -0.365      0.011      0.972      0.000      0.017      2.000
     0.000      1.000      0.000      1.000      0.000      1.000          *     -0.043      1.394      0.014     -0.365      0.033      0.967      0.000      0.000      2.000
     0.000      0.000      0.000      0.000      0.000      1.000          *      0.006     -0.055     -0.032      1.081      0.000      0.117      0.000      0.883      4.000
     1.000      0.000      1.000      0.000      0.000      0.000     86.440     -0.043      1.394      0.014     -0.365      0.002      0.977      0.000      0.021      2.000
