1	1	1	1	1	1	48.68	1.054	0.002	-0.021	-0.035
0	1	1	0	0	1	56.37	-0.34	-0.115	1.604	-0.149
1	0	0	0	0	0	55.96	0.044	1.153	-0.217	0.02
1	0	0	0	0	0	69.7	0.044	1.153	-0.217	0.02
0	0	0	1	0	0	61.9	0.044	1.153	-0.217	0.02
0	0	0	1	1	0	44.94	-0.231	-0.006	0.003	1.234
1	1	0	1	0	1	56.11	-0.34	-0.115	1.604	-0.149
0	0	0	.	1	0	47.86	-0.231	-0.006	0.003	1.234
0	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	0	0	1	1	1	34.7	-0.231	-0.006	0.003	1.234
1	1	0	1	0	1	52.53	-0.34	-0.115	1.604	-0.149
1	0	0	1	0	1	67.38	-0.34	-0.115	1.604	-0.149
1	0	0	1	1	0	48.04	-0.231	-0.006	0.003	1.234
1	0	0	1	0	0	.	-0.34	-0.115	1.604	-0.149
0	0	0	1	1	1	34.73	-0.231	-0.006	0.003	1.234
0	0	.	1	1	0	55.74	-0.231	-0.006	0.003	1.234
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
0	0	0	0	0	1	.	0.044	1.153	-0.217	0.02
1	1	1	1	1	1	43.26	1.054	0.002	-0.021	-0.035
0	0	0	0	0	1	34.68	0.044	1.153	-0.217	0.02
1	1	1	1	1	0	58.06	1.054	0.002	-0.021	-0.035
1	0	0	1	1	1	.	-0.231	-0.006	0.003	1.234
0	0	0	1	1	1	43.07	-0.231	-0.006	0.003	1.234
1	1	1	1	1	1	63.32	1.054	0.002	-0.021	-0.035
1	0	1	1	1	1	46.31	1.054	0.002	-0.021	-0.035
1	0	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	51.93	1.054	0.002	-0.021	-0.035
1	0	0	1	0	0	41.86	-0.34	-0.115	1.604	-0.149
1	1	1	1	0	1	.	-0.34	-0.115	1.604	-0.149
1	1	0	1	.	0	48.57	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	52.96	1.054	0.002	-0.021	-0.035
0	0	0	1	1	0	46.72	-0.231	-0.006	0.003	1.234
0	1	1	1	1	0	58.43	1.054	0.002	-0.021	-0.035
1	0	0	1	0	0	59.97	-0.34	-0.115	1.604	-0.149
1	0	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	0	1	1	1	64.56	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	60.6	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	80.67	1.054	0.002	-0.021	-0.035
0	1	0	1	0	1	54.46	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	65.73	1.054	0.002	-0.021	-0.035
1	0	1	1	1	1	64.22	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
0	0	0	0	0	1	41.12	0.044	1.153	-0.217	0.02
1	1	0	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	0	1	0	1	54.69	-0.34	-0.115	1.604	-0.149
0	0	0	0	1	0	.	-0.231	-0.006	0.003	1.234
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	0	0	1	1	0	.	-0.231	-0.006	0.003	1.234
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
0	0	0	1	1	0	41.4	-0.231	-0.006	0.003	1.234
1	1	1	1	1	1	46.62	1.054	0.002	-0.021	-0.035
0	0	1	1	0	1	.	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	1	39.55	1.054	0.002	-0.021	-0.035
0	0	0	0	1	0	57.28	-0.231	-0.006	0.003	1.234
1	1	0	0	0	1	41.69	-0.34	-0.115	1.604	-0.149
1	0	0	1	0	1	40.89	-0.34	-0.115	1.604	-0.149
0	0	0	1	1	0	46.04	-0.231	-0.006	0.003	1.234
0	1	1	1	1	1	39.16	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	41.17	1.054	0.002	-0.021	-0.035
1	0	1	1	0	1	65.16	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	1	71.14	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
0	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
0	0	0	1	0	1	50.2	0.044	1.153	-0.217	0.02
0	1	1	0	0	1	50.48	-0.34	-0.115	1.604	-0.149
0	1	0	1	1	0	.	-0.231	-0.006	0.003	1.234
1	1	1	1	1	0	44.47	1.054	0.002	-0.021	-0.035
0	0	1	0	0	0	40.48	-0.34	-0.115	1.604	-0.149
0	0	0	1	0	0	34.59	0.044	1.153	-0.217	0.02
1	1	1	1	1	1	74.25	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	51.48	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	77.17	1.054	0.002	-0.021	-0.035
0	1	1	1	0	0	.	-0.34	-0.115	1.604	-0.149
0	1	0	0	1	0	.	-0.231	-0.006	0.003	1.234
1	1	0	0	0	1	.	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	0	0	1	1	1	.	-0.231	-0.006	0.003	1.234
1	0	0	0	0	0	.	0.044	1.153	-0.217	0.02
0	0	1	.	0	1	30.26	-0.34	-0.115	1.604	-0.149
0	0	0	.	0	1	.	0.044	1.153	-0.217	0.02
1	1	1	1	1	1	67.22	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	0	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	0	1	1	0	49.45	1.054	0.002	-0.021	-0.035
0	0	1	1	0	1	.	-0.34	-0.115	1.604	-0.149
1	0	0	1	1	0	57.37	-0.231	-0.006	0.003	1.234
1	1	0	1	1	1	71.57	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	36.27	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	64.73	1.054	0.002	-0.021	-0.035
0	0	0	0	0	1	64.87	0.044	1.153	-0.217	0.02
1	0	0	1	0	1	78.65	-0.34	-0.115	1.604	-0.149
0	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	0	0	1	1	0	.	-0.231	-0.006	0.003	1.234
1	0	0	0	0	0	.	0.044	1.153	-0.217	0.02
1	0	1	1	1	1	43.9	1.054	0.002	-0.021	-0.035
1	1	0	1	0	0	.	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	1	70.16	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	76.69	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	73.17	1.054	0.002	-0.021	-0.035
1	0	1	1	1	0	71.16	1.054	0.002	-0.021	-0.035
0	1	1	0	1	0	68.82	-0.34	-0.115	1.604	-0.149
1	1	0	1	0	0	72.65	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
0	0	0	1	1	1	.	-0.231	-0.006	0.003	1.234
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	74.09	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	75.75	1.054	0.002	-0.021	-0.035
0	1	1	1	0	0	63.94	-0.34	-0.115	1.604	-0.149
1	0	0	0	0	1	.	0.044	1.153	-0.217	0.02
1	0	0	1	1	0	67.8	-0.231	-0.006	0.003	1.234
1	1	1	1	1	0	64.04	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	77.64	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	59.34	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	55.4	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	93.2	1.054	0.002	-0.021	-0.035
0	0	0	0	0	0	66.75	0.044	1.153	-0.217	0.02
0	1	1	0	0	0	62.51	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	68.66	1.054	0.002	-0.021	-0.035
1	1	0	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	.	0	1	71.54	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	68.39	1.054	0.002	-0.021	-0.035
0	0	0	0	0	0	57.86	0.044	1.153	-0.217	0.02
0	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
0	0	1	0	0	1	.	-0.34	-0.115	1.604	-0.149
0	.	.	.	.	0	74.4	1.054	0.002	-0.021	-0.035
1	.	1	1	1	0	67.14	1.054	0.002	-0.021	-0.035
1	1	1	0	1	0	80.46	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	68.09	1.054	0.002	-0.021	-0.035
1	1	0	0	0	0	.	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	1	66	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	0	0	1	0	0	66.35	-0.34	-0.115	1.604	-0.149
0	0	0	0	0	1	.	0.044	1.153	-0.217	0.02
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	0	1	1	0	.	1.054	0.002	-0.021	-0.035
0	1	1	0	0	0	70.68	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	74.73	1.054	0.002	-0.021	-0.035
0	1	1	0	0	0	.	-0.34	-0.115	1.604	-0.149
0	0	0	0	0	0	.	0.044	1.153	-0.217	0.02
1	1	1	0	0	1	38.04	-0.34	-0.115	1.604	-0.149
0	0	0	0	0	1	71.59	0.044	1.153	-0.217	0.02
0	0	1	1	.	0	.	-0.34	-0.115	1.604	-0.149
0	0	0	0	0	0	76.52	0.044	1.153	-0.217	0.02
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
0	0	0	.	.	0	.	0.044	1.153	-0.217	0.02
0	0	0	0	0	0	54.87	0.044	1.153	-0.217	0.02
0	0	0	0	0	1	.	0.044	1.153	-0.217	0.02
1	1	0	1	0	1	.	-0.34	-0.115	1.604	-0.149
0	0	0	1	0	0	.	0.044	1.153	-0.217	0.02
0	0	1	0	1	1	.	-0.34	-0.115	1.604	-0.149
0	0	0	0	0	0	.	0.044	1.153	-0.217	0.02
0	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	0	1	1	0	0	.	-0.34	-0.115	1.604	-0.149
0	0	0	1	0	0	62.9	0.044	1.153	-0.217	0.02
0	1	1	1	0	0	63.82	-0.34	-0.115	1.604	-0.149
1	0	0	0	.	0	62.38	0.044	1.153	-0.217	0.02
0	0	0	0	0	0	69.39	0.044	1.153	-0.217	0.02
0	0	0	0	0	0	66.51	0.044	1.153	-0.217	0.02
1	0	0	1	1	0	.	-0.231	-0.006	0.003	1.234
1	0	1	1	0	0	.	-0.34	-0.115	1.604	-0.149
0	1	0	1	1	0	.	-0.231	-0.006	0.003	1.234
0	0	0	0	0	0	.	0.044	1.153	-0.217	0.02
1	.	1	.	.	1	.	1.054	0.002	-0.021	-0.035
0	0	0	0	0	0	.	0.044	1.153	-0.217	0.02
0	0	0	0	0	0	73	0.044	1.153	-0.217	0.02
1	1	0	1	1	0	.	1.054	0.002	-0.021	-0.035
1	0	1	1	0	0	.	-0.34	-0.115	1.604	-0.149
0	1	1	1	0	1	45.17	-0.34	-0.115	1.604	-0.149
1	0	0	0	0	1	.	0.044	1.153	-0.217	0.02
1	1	1	.	0	1	52.87	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
0	1	0	1	1	0	.	-0.231	-0.006	0.003	1.234
1	1	0	1	1	1	.	1.054	0.002	-0.021	-0.035
0	0	0	0	0	0	39.03	0.044	1.153	-0.217	0.02
1	1	1	1	1	0	71.98	1.054	0.002	-0.021	-0.035
1	0	0	1	1	0	63	-0.231	-0.006	0.003	1.234
1	.	0	0	1	1	.	-0.231	-0.006	0.003	1.234
0	0	0	0	0	1	.	0.044	1.153	-0.217	0.02
0	0	1	0	0	1	52.26	-0.34	-0.115	1.604	-0.149
1	0	0	0	0	1	.	0.044	1.153	-0.217	0.02
1	1	1	0	0	1	81.34	-0.34	-0.115	1.604	-0.149
1	1	0	1	1	1	54.33	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	66.73	1.054	0.002	-0.021	-0.035
1	0	1	1	0	0	52.87	-0.34	-0.115	1.604	-0.149
0	1	1	1	1	1	88.14	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	74.24	1.054	0.002	-0.021	-0.035
0	0	0	0	0	0	62.97	0.044	1.153	-0.217	0.02
1	0	0	0	0	0	55.39	0.044	1.153	-0.217	0.02
0	0	0	0	0	1	61.42	0.044	1.153	-0.217	0.02
1	0	1	1	1	0	72.55	1.054	0.002	-0.021	-0.035
1	0	1	1	1	1	59.36	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	46.36	1.054	0.002	-0.021	-0.035
1	0	0	1	0	0	71.76	-0.34	-0.115	1.604	-0.149
0	1	0	1	0	0	45.33	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	1	71.64	1.054	0.002	-0.021	-0.035
0	1	1	1	0	0	71.37	-0.34	-0.115	1.604	-0.149
0	0	0	0	0	0	68.05	0.044	1.153	-0.217	0.02
1	0	0	1	0	1	.	-0.34	-0.115	1.604	-0.149
1	0	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	0	1	1	0	62.35	1.054	0.002	-0.021	-0.035
1	0	0	1	1	1	.	-0.231	-0.006	0.003	1.234
1	1	1	1	0	1	.	-0.34	-0.115	1.604	-0.149
0	1	1	1	1	1	62.19	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	62.35	1.054	0.002	-0.021	-0.035
0	1	1	1	1	0	54.79	1.054	0.002	-0.021	-0.035
1	0	0	1	1	0	59.93	-0.231	-0.006	0.003	1.234
0	1	1	0	1	1	59.18	-0.34	-0.115	1.604	-0.149
0	0	0	1	1	1	53.56	-0.231	-0.006	0.003	1.234
1	1	1	1	1	0	83.33	1.054	0.002	-0.021	-0.035
1	1	.	1	1	1	76.45	1.054	0.002	-0.021	-0.035
0	0	1	1	0	0	.	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	66.93	1.054	0.002	-0.021	-0.035
1	0	1	1	1	0	69.14	1.054	0.002	-0.021	-0.035
0	0	0	0	0	0	54.37	0.044	1.153	-0.217	0.02
1	0	0	0	0	0	78.16	0.044	1.153	-0.217	0.02
0	0	0	0	0	1	.	0.044	1.153	-0.217	0.02
1	1	1	1	0	0	69	-0.34	-0.115	1.604	-0.149
0	0	1	0	0	0	73.79	-0.34	-0.115	1.604	-0.149
1	0	0	0	0	0	74.51	0.044	1.153	-0.217	0.02
0	1	1	1	1	1	61.65	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	83.22	1.054	0.002	-0.021	-0.035
0	0	0	0	0	1	41.03	0.044	1.153	-0.217	0.02
1	0	0	1	1	1	73.55	-0.231	-0.006	0.003	1.234
1	1	1	1	0	0	72.22	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	1	69.53	1.054	0.002	-0.021	-0.035
1	1	0	1	1	1	82.5	1.054	0.002	-0.021	-0.035
1	1	0	1	1	0	.	1.054	0.002	-0.021	-0.035
1	0	1	0	0	1	52.43	-0.34	-0.115	1.604	-0.149
0	0	0	1	0	0	55.7	0.044	1.153	-0.217	0.02
0	0	0	0	0	0	73.89	0.044	1.153	-0.217	0.02
1	1	1	1	1	1	91.47	1.054	0.002	-0.021	-0.035
1	0	0	0	0	0	71.16	0.044	1.153	-0.217	0.02
1	1	1	1	1	0	70.21	1.054	0.002	-0.021	-0.035
0	0	0	0	0	1	66.21	0.044	1.153	-0.217	0.02
0	1	1	1	.	1	55.8	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	66.07	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	0	1	0	1	.	-0.34	-0.115	1.604	-0.149
0	1	1	1	0	0	.	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	86.29	1.054	0.002	-0.021	-0.035
1	0	1	1	1	0	.	1.054	0.002	-0.021	-0.035
0	0	.	0	0	0	.	0.044	1.153	-0.217	0.02
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	52.61	1.054	0.002	-0.021	-0.035
1	1	0	1	1	0	.	1.054	0.002	-0.021	-0.035
0	1	0	1	0	1	.	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	0	.	0	1	.	-0.34	-0.115	1.604	-0.149
0	1	1	1	0	0	56.74	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
0	1	1	0	0	1	.	-0.34	-0.115	1.604	-0.149
1	0	0	0	0	0	.	0.044	1.153	-0.217	0.02
1	0	0	0	0	0	.	0.044	1.153	-0.217	0.02
1	1	1	1	1	0	51.57	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	48.98	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
0	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	0	0	1	0	.	-0.231	-0.006	0.003	1.234
1	1	1	1	0	0	56	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	.	.	0	1	.	-0.34	-0.115	1.604	-0.149
0	0	0	0	0	1	80.44	0.044	1.153	-0.217	0.02
0	1	1	1	0	0	66.46	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	0	0	0	0	1	.	0.044	1.153	-0.217	0.02
1	1	1	0	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	0	0	65.02	-0.34	-0.115	1.604	-0.149
1	0	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	0	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	0	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	0	0	1	65.6	-0.34	-0.115	1.604	-0.149
1	0	0	1	1	1	.	-0.231	-0.006	0.003	1.234
0	1	1	0	1	1	.	-0.34	-0.115	1.604	-0.149
1	0	1	0	0	1	68.34	-0.34	-0.115	1.604	-0.149
1	0	1	1	0	0	.	-0.34	-0.115	1.604	-0.149
1	0	0	1	1	1	.	-0.231	-0.006	0.003	1.234
1	1	1	1	1	0	63.61	1.054	0.002	-0.021	-0.035
1	1	1	.	0	1	.	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	55.36	1.054	0.002	-0.021	-0.035
1	0	1	1	0	0	.	-0.34	-0.115	1.604	-0.149
1	1	.	1	1	0	65.59	1.054	0.002	-0.021	-0.035
0	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	0	0	0	0	.	-0.34	-0.115	1.604	-0.149
0	0	0	0	0	0	.	0.044	1.153	-0.217	0.02
1	0	0	0	0	1	53.43	0.044	1.153	-0.217	0.02
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
0	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	68.4	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
0	0	0	1	0	0	.	0.044	1.153	-0.217	0.02
0	1	1	1	1	0	57.69	1.054	0.002	-0.021	-0.035
1	0	0	1	0	1	.	-0.34	-0.115	1.604	-0.149
1	0	1	0	1	0	.	-0.34	-0.115	1.604	-0.149
1	1	1	1	0	0	.	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	0	1	0	0	0	56.12	-0.34	-0.115	1.604	-0.149
1	1	0	1	1	0	.	1.054	0.002	-0.021	-0.035
0	.	0	0	0	1	.	0.044	1.153	-0.217	0.02
1	1	0	0	1	1	.	-0.231	-0.006	0.003	1.234
1	1	0	1	1	1	67.2	1.054	0.002	-0.021	-0.035
0	0	0	.	0	1	77.88	0.044	1.153	-0.217	0.02
1	1	1	1	1	1	86.1	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	61.45	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	57.57	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	61.97	1.054	0.002	-0.021	-0.035
0	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	60.63	1.054	0.002	-0.021	-0.035
1	0	0	1	0	0	60.51	-0.34	-0.115	1.604	-0.149
0	0	0	0	0	0	62.08	0.044	1.153	-0.217	0.02
1	0	0	1	0	0	70.17	-0.34	-0.115	1.604	-0.149
0	1	1	0	0	0	66.72	-0.34	-0.115	1.604	-0.149
1	1	1	0	0	1	52.64	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	1	74.18	1.054	0.002	-0.021	-0.035
1	1	0	1	1	0	51.02	1.054	0.002	-0.021	-0.035
1	1	0	0	1	0	.	-0.231	-0.006	0.003	1.234
1	0	1	1	0	1	56.5	-0.34	-0.115	1.604	-0.149
1	0	0	1	0	1	72.54	-0.34	-0.115	1.604	-0.149
1	1	1	0	1	0	65.11	1.054	0.002	-0.021	-0.035
0	1	0	1	1	0	68.98	-0.231	-0.006	0.003	1.234
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
0	1	1	1	0	1	59.49	-0.34	-0.115	1.604	-0.149
0	0	0	1	1	1	.	-0.231	-0.006	0.003	1.234
1	1	.	1	0	1	.	-0.34	-0.115	1.604	-0.149
0	0	0	0	0	0	65.96	0.044	1.153	-0.217	0.02
1	1	1	0	1	0	66.92	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	74.59	1.054	0.002	-0.021	-0.035
0	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	66.61	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	80.19	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	68.9	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	53.06	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	67.43	1.054	0.002	-0.021	-0.035
0	0	0	0	0	1	59.59	0.044	1.153	-0.217	0.02
0	0	0	0	0	0	57.11	0.044	1.153	-0.217	0.02
1	1	0	0	1	1	34.42	-0.231	-0.006	0.003	1.234
1	1	0	0	1	1	51.24	-0.231	-0.006	0.003	1.234
1	1	1	1	1	1	59.09	1.054	0.002	-0.021	-0.035
0	1	1	1	1	1	83.2	1.054	0.002	-0.021	-0.035
1	1	1	0	0	0	68.5	-0.34	-0.115	1.604	-0.149
1	1	1	.	1	1	52.77	1.054	0.002	-0.021	-0.035
0	1	1	1	0	1	66.69	-0.34	-0.115	1.604	-0.149
0	1	0	0	0	0	75.96	0.044	1.153	-0.217	0.02
1	1	0	1	1	0	57.39	1.054	0.002	-0.021	-0.035
1	1	1	0	1	0	59.95	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	52.24	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	45.7	1.054	0.002	-0.021	-0.035
1	0	1	0	1	1	67.13	-0.34	-0.115	1.604	-0.149
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
0	1	1	1	1	0	44.41	1.054	0.002	-0.021	-0.035
0	1	1	1	1	1	57.04	1.054	0.002	-0.021	-0.035
1	0	0	0	0	1	46.26	0.044	1.153	-0.217	0.02
1	0	0	1	1	0	51.08	-0.231	-0.006	0.003	1.234
0	1	1	1	1	0	45.36	1.054	0.002	-0.021	-0.035
1	1	0	0	1	0	69.27	-0.231	-0.006	0.003	1.234
0	1	1	1	1	0	65.26	1.054	0.002	-0.021	-0.035
1	1	0	.	1	1	66.37	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	44.97	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	84.03	1.054	0.002	-0.021	-0.035
1	1	0	0	0	0	52.95	-0.34	-0.115	1.604	-0.149
0	0	0	1	1	0	55.52	-0.231	-0.006	0.003	1.234
1	1	1	1	0	0	50.83	-0.34	-0.115	1.604	-0.149
0	0	0	0	0	0	.	0.044	1.153	-0.217	0.02
0	1	0	1	1	1	53.69	-0.231	-0.006	0.003	1.234
0	0	0	1	1	0	62.57	-0.231	-0.006	0.003	1.234
1	0	0	1	1	1	45.03	-0.231	-0.006	0.003	1.234
1	1	1	1	1	1	61.56	1.054	0.002	-0.021	-0.035
0	1	0	1	1	0	48.5	-0.231	-0.006	0.003	1.234
0	0	0	0	0	1	.	0.044	1.153	-0.217	0.02
1	1	1	1	1	1	60.77	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	74.18	1.054	0.002	-0.021	-0.035
0	0	0	0	0	1	29.26	0.044	1.153	-0.217	0.02
1	1	1	1	1	0	47.75	1.054	0.002	-0.021	-0.035
1	0	1	1	1	0	72.49	1.054	0.002	-0.021	-0.035
0	1	1	1	1	0	58.48	1.054	0.002	-0.021	-0.035
1	1	0	0	1	0	45.92	-0.231	-0.006	0.003	1.234
1	1	1	1	1	1	46.38	1.054	0.002	-0.021	-0.035
0	1	1	1	1	1	66.7	1.054	0.002	-0.021	-0.035
0	0	0	0	0	1	43.46	0.044	1.153	-0.217	0.02
0	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	59.09	1.054	0.002	-0.021	-0.035
0	1	1	1	1	0	58.69	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	73	1.054	0.002	-0.021	-0.035
0	1	1	1	1	0	40	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	70.16	1.054	0.002	-0.021	-0.035
0	1	0	1	1	0	.	-0.231	-0.006	0.003	1.234
0	0	0	0	1	1	.	-0.231	-0.006	0.003	1.234
1	1	0	1	0	0	73.35	-0.34	-0.115	1.604	-0.149
0	1	0	1	1	1	68.24	-0.231	-0.006	0.003	1.234
1	0	0	1	1	0	79.71	-0.231	-0.006	0.003	1.234
1	1	0	0	1	0	.	-0.231	-0.006	0.003	1.234
0	1	1	1	1	0	74.06	1.054	0.002	-0.021	-0.035
0	1	1	1	1	0	69.81	1.054	0.002	-0.021	-0.035
1	1	1	1	1	0	56.46	1.054	0.002	-0.021	-0.035
0	0	0	0	0	1	39.77	0.044	1.153	-0.217	0.02
1	1	0	0	0	0	57.96	-0.34	-0.115	1.604	-0.149
0	1	1	1	1	1	67.39	1.054	0.002	-0.021	-0.035
1	1	0	0	1	0	43.53	-0.231	-0.006	0.003	1.234
1	1	0	1	1	0	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	1	1	1	1	1	.	1.054	0.002	-0.021	-0.035
1	0	0	1	0	1	34	-0.34	-0.115	1.604	-0.149
0	0	0	1	1	0	.	-0.231	-0.006	0.003	1.234
1	1	1	1	1	0	.	1.054	0.002	-0.021	-0.035
1	0	0	0	0	0	48.45	0.044	1.153	-0.217	0.02
1	1	1	0	1	1	55.18	1.054	0.002	-0.021	-0.035
